_id,Name,Address1,Address2,State,City,Website,YearOfCreation,Country,Tags
282b95f6-af79-4f4a-9a10-45feec849067,Kpl Gas Service,526 Hiawatha,,Kansas,Hiawatha,https://www-wichita.westarenergy.com,,United States,
282f6173-75b6-4012-8f6c-0fa667f4d386,Skilled Healthcare LLC,27442 Portola Parkway # 200,,California,Foothill Ranch,https://skilledhealthcaregroup.com,2003.0,United States,"Rehabilitation Services, Individual and Family Social Services, Non-profit, Health Care and Social Assistance, Associations/Non-Profits"
283fb398-efac-4042-86ee-4db051d286a6,Energy Argus Incorporated,129 Washington Street Suite 200,,,Hoboken,https://energyargus.com,,United States,
2840ba3e-c467-4625-b901-b221ae89da30,Millis Community Media Incorporated,900 Mills St,,Massachusetts,Millis,https://millismedia.org,2011.0,United States,Motion Pictures and Film
28450ed8-2138-4c02-bb73-039fbefd360f,Martin County Community Redevelopment Agency,2401 Se Monterey Road,,Florida,Stuart,N/A,2000.0,United States,Government Administration
2846bf14-80b9-401a-9dcd-8910d1a85e19,Carpet One Kahians,96 Long Pond Road,,Massachusetts,Plymouth,N/A,,United States,
28491899-2d25-4169-b280-6397ce10661d,Dillon Sean M,70 Hilltop Road # 1002,,New Jersey,Ramsey,https://seandillonlaw.com,1996.0,United States,
28491899-2d25-4169-b280-6397ce10661d,Dillon Sean M,70 Hilltop Road # 1002,,New Jersey,Ramsey,http://seandillonlaw.com,1996.0,United States,
284ccd0b-3cab-4494-b562-321fdbe5cf54,Individual Artists of Oklahoma - IAO Gallery,706 W Sheridan Ave,,,Oklahoma City,http://iaogallery.org,1979.0,United States,Entertainment
285823a3-6d54-4f54-881b-4d05f48e54ab,Equifax Incorporated,1100 Abernathy Road # 300,,Georgia,Atlanta,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
285be4c1-867d-4bee-aaaa-14e20061b2ae,Charlotte Council-Garden Clubs,1820 East 7th St,,North Carolina,Charlotte,http://charlottecouncilofgardenclubs.org,1998.0,United States,"Education, Training & Organisations, International organisations, administrations and associations United States"
28655ecf-f4ed-49f4-91f2-e8a183c6c4cf,Benchmark Systems,1112 Church St,,Virginia,Lynchburg,N/A,1978.0,United States,"Hospital & Health Care, Physician Billing Service, Practice Management, Electronic Health Records, Appointment Scheduling, Revenue Cycle Management, Web based"
2866ff4f-eb91-4b49-9a2d-8270f6fe0611,College Matters,36 Cedar Lane,,Connecticut,Madison,https://college-matters.com,2003.0,United States,"Education Management, educational consultant, college planning, graduate school advising, post graduate year, gap year, college transfer"
286da49e-7671-48e2-b153-a8ac20969890,Tri-Chem Technology Corporation,21520 Yorba Linda Boulevard,,California,Yorba Linda,https://tri-chemtech.com,1997.0,United States,"Chemicals, HVAC, Water Treatment, Boilers, Building Automation"
28718eb6-bbbb-4b34-b637-6914e606211a,Gibson Koura Dr,9 South St Nw,,Washington,Washington,N/A,2008.0,United States,
287e7f4f-693f-4d36-aa24-5df90027e0eb,Phyllis Schmidt Md Corporation,711 West College St,,California,Los Angeles,https://galichia.com,1977.0,United States,
287e7f4f-693f-4d36-aa24-5df90027e0eb,Phyllis Schmidt Md Corporation,711 West College St,,California,Los Angeles,http://galichia.com,1977.0,United States,
28847a8a-aeff-4c81-8894-bf071c53ebc1,Veterans Trust Fund Of South Carolina,1205 Pendleton St,,South Carolina,Columbia,N/A,2010.0,United States,Government Relations
28863674-77af-4506-a8b8-7fe9f97c268a,K ONE TERMITE Incorporated,1157 Crenshaw Boulevard,,California,Los Angeles,https://konetermite.com,2000.0,United States,Environmental Services
288ef234-d7e3-427a-999e-18fd5f7d931f,San Mateo Convalescent Hospital,453 N San Mateo Dr,,California,San Mateo,https://sanmateoconvalescent.com,,United States,Hospital & Health Care
289b8ff2-1a68-481b-b476-fcbcb0d92756,Dicker Kevin S,9430 West Olympic Boulevard # 400,,California,Beverly Hills,https://ldslaw.com,,United States,
289fa80d-297b-4989-bcf1-0c5e565b0d90,MISSION E4 Incorporated,39 BURNSHIRT RD,UNIT N,,HUBBARDSTON,https://missione4.org,,United States,
28a03b56-61d8-4fbf-9f52-be19d95afa60,Hotel Boutique Grand Central,447 Lexington Avenue,,New York,New York City,https://hotelboutiqueatgrandcentral.com,,United States,Hospitality
28a73086-3e74-42f6-ac3c-62aea5cdf86b,Caley Farms Incorporated,7756 North Marzane Rd-90,,Indiana,Markle,https://caleyfarms.com,1986.0,United States,Farming
28a8e06e-f3c8-480a-8996-faef4360958c,Mansfield Township Warren County Fire Company,324 Main St,,New Jersey,Port Murray,https://mansfieldtownship-nj.gov,,United States,
28c5a4bf-2d97-40e8-9034-6ea67b7e44e2,Essence Of The Phoenix Incorporated,8190 Overseas Highway 101,,Florida,Islamorada,https://essenceofthephoenix.com,,United States,
28c5da54-4557-4e65-8660-03a9bc144cfd,Segrest Law Firm,301 King St # A,,Alabama,Tallassee,https://segrestlaw.com,2013.0,United States,Law Practice
28c6e291-f66c-4b76-86bc-e4581e24d30c,Orbit Transportation LLC,6731 Doniphan Drive,,Texas,Canutillo,N/A,2010.0,United States,"Transportation, Trucking, Railroad"
28ca7c87-6d2f-4705-bf56-06f8d25dba0c,Damak Incorporated,7255 Nw 68th St # 18,,Florida,Miami,https://damak-usa.com,,United States,
28cf71ec-91c1-4095-a314-f9937a1adda9,Don's Foundation Repair,16488 North 400 West,,Indiana,Wheatfield,http://www.donsfoundationrepair.com,1984.0,United States,
28d205d3-3304-4357-8ee1-706be01ec641,"FLEXbridge Technologies,Limited Liability Company",2065 Boston Post Road,2nd Floor,,Larchmont,https://flexbridge.net,,United States,
28dce899-b8e3-4464-84a8-5222e8681f20,Data Stax,270 East Lane # 1,,California,Burlingame,http://www.datastax.com,2010.0,United States,"Computer Software, NoSQL, 100, uptime, Open Source, Cassandra, Apache Cassandra, database, hybrid cloud, multi-cloud, cloud, modern applications, distributed database, real-time, always-on"
28e32f79-b38b-4788-afac-fce790ab4608,Nielsen Mark,,,Maryland,Crownsville,http://www.boh.com,1897.0,United States,"Banking, Consumer Loans, Business Banking, Private Client Services, International Banking"
28eaed88-d5c7-4dad-a32c-dbfc07043ada,Bio Hab Incorporated,420 San Juan Drive,,Colorado,Durango,https://biohab.com/,2013.0,United States,
28f27a82-df98-4615-8fbd-fd0194e23ff2,Arteco Partners,281 South Thomas St # 504,,California,Pomona,N/A,2008.0,United States,
28f5d6a6-0dfb-438b-aeca-982376d75e64,Miramar Designs Ltd,5500 South Fwy,,Texas,Fort Worth,https://miramardesigns.com,,United States,
29180ca6-90ce-410f-8d6a-c08c65fa4b2b,Blue Ridge Mountain Storage,130 Windy Ridge Circle,,Georgia,Blue Ridge,https://windyridgestorage.com,,United States,
291aac33-3f5e-41db-909f-37660705af15,Ostermann Keneth MD,705 South University Avenue # 300,,Wisconsin,Beaver Dam,https://bdwomenshealth.com,,United States,Medical Practice
29259acb-b6f5-406e-a33c-747ecb28a80a,Lexel Incorporated,619 Raritan Road,,New Jersey,Cranford,N/A,2007.0,United States,
292e9dc5-73c7-4b01-bfcc-6bb8d6d8a839,Allard Michael G DDS,18555 North 79th Avenue # A103,,Arizona,Glendale,https://arrowheadoralsurgery.com,2003.0,United States,Medical Practice
292f5d0c-acb1-4c43-80d1-237277f2ab30,Marina Sailing,3600 Harbor Boulevard,,California,Oxnard,http://www.marinasailing.com,2015.0,United States,"Leisure, Travel & Tourism, Charter Sailing, Honeymoon Destination, Leisure and Travel, Vacation"
29331f79-82be-4bec-907e-4a171afe7a77,SPECIALTY PAVING & GRADING Limited Liability Company,503 E Z ST,,,PRESCOTT,http://specialtypaving.net,,United States,Construction
2961a1d6-46bd-45b4-b860-329d6455f96b,EAST ORANGE PHARMACY,310 CENTRAL AVE,,,EAST ORANGE,N/A,1903.0,United States,Medical Practice
296722dd-9509-4968-b518-e0520d2e022b,Edenrand Industries LLC,606 West Wisconsin St,,Wisconsin,Sparta,N/A,2012.0,United States,
2967b222-1b38-4be4-97eb-8cf7573b2ae7,Excel Landscaping,117 Printz Avenue,,Pennsylvania,Norwood,https://excelpa.net,1992.0,United States,"IT, Internet, R&D, Technical offices and engineering consultancies, architects United States"
2969fa09-4010-49a5-98db-41de8899f48b,Wheel Fun Rentals,1 Boathouse Row,,Pennsylvania,Philadelphia,http://www.wheelfunrentals.com,1999.0,United States,Recreational Facilities and Services
296f9087-0ab3-4986-b80c-73d796e5e424,Sity Communications,1361 North Glenville Drive,,Texas,Richardson,http://www.sitycom.com,1999.0,United States,"Telecommunications, Refurbished optical Telecom equipment, Network equipment repair, Asset management, Consignment, equipment installation & deinstallation"
2979db26-6837-4236-bd1a-110e36376b0b,Blustone Entertainment,1121 Weaver St,,Texas,Cedar Hill,https://blustoneentertainment.com,2012.0,United States,
29861bcd-ee9b-403e-ba61-ccdec888fa42,SAFEPAGE Corporation,726 MAIN ST,,,REDWOOD CITY,http://www.personalcapital.com,2009.0,United States,"Financial Services, Personal Finance Software, Investment Management, 401k, Banking, Financial Planning, Registered Investment Advisor, Portfolio Management, Financial Advice, Wealth Advisory Services"
299ff0f6-376f-45f4-97d9-7d486862b98b,Leslie Stone Assoc,104 Caledonia St # D,,California,Sausalito,https://lsa-design.com,1975.0,United States,Graphic Design
29a4c91b-6b36-43b0-bc17-5e19e0d2d8b6,Unique Auto Sales & Body,6111 Vineland Avenue,,California,North Hollywood,N/A,2010.0,United States,Automotive
29a53271-17d2-4fb4-9804-abbf994efe7a,southern display mirror co.,1031 s broadway suite 418,,California,Los Angeles,https://southerndisplay.com,1983.0,United States,
29a796eb-3be4-4795-8f5f-5e607f1fca8d,David Conley Law,24 South Weber St # 300,,Colorado,Colorado Springs,https://davidconleylaw.com,,United States,
29bd5e2f-2853-4f70-b7f9-8fdba30af331,Home Builders Assn-Owensboro,3515 Wathens Crossing,,Kentucky,Owensboro,https://hbao.com,1954.0,United States,Construction
29bff201-a070-4d9a-98f0-8f5835b5b1ba,Primate Freedom Project Incorporated,,,Georgia,Fayetteville,https://primatefreedom.com,2004.0,United States,"Associations/Non-Profits, Organizations, Other Services (except Public Administration), NEC, Non-profit, Membership Organizations"
29d28339-eab2-4a14-aace-1baeb5866ee5,"Recyclights,Incorporated",401 West 86th Street,,,Bloomington,https://recyclights.com,1992.0,United States,Facilities Services
29d8b46b-2d17-42f3-8bcf-3fa6fc2dd086,Pollo Operations Incorporated,14 Mile Aiport Road,,Alaska,Manley Hot Springs,http://www.pollotropical.com,1988.0,United States,Restaurants
29e3e5b7-3a3d-4624-bc6e-37197bb1ddfb,"Gemini Food International,Incorporated",258 Main St,,Massachusetts,Sturbridge,https://norfolk-county.com,1978.0,United States,"Business Services, Services to businesses United States"
2a09e483-c000-4918-b659-dbc15d2a844f,Aegis Center For Aesthetics,2920 South Mcintire Drive,,Indiana,Bloomington,https://aegishealthcare.com,2006.0,United States,
2a12efb2-0aef-49d6-8bfb-cfd8a776afb9,A Alexander Event Limited Liability Company,11684 Waterbend Court,,Florida,West Palm Beach,https://alexanderevent.com,,United States,Events Services
2a2794cd-8e6b-483d-88cf-04d885a41714,Bram Speech & Language,9 Maple Tree Avenue,,Connecticut,Stamford,https://bramconsultants.com,2010.0,United States,Hospital & Health Care
2a2e81c0-f666-444a-b420-177b2d1cd45c,Antelope Christian Ctr,4533 Antelope Rd,,California,Antelope,https://antelopechristian.org,,United States,Food Production
2a30d548-e02b-4f23-ac85-a5fb84be6eff,Westpark Dental,3785 Alton Parkway,,California,Irvine,https://irvinedds.com,2010.0,United States,
2a3a848a-1f19-4e7d-a627-4bfce13d5731,Hibbett Sports,1985 Mcdonough Road # 1000,,Georgia,Hampton,http://www.hibbett.com,1945.0,United States,"Retail, Customer service, product knowledge, athletic sporting goods, small to mid-sized towns"
2a4ae005-d75e-467f-b429-8e3d972f1d6b,Nationalenergykingsllc,3n361 Powis Road,,Illinois,West Chicago,N/A,,United States,
2a67e307-04e7-4959-bca8-4f6b6e3899de,Fergel Virginia L,7785 Saint Gertrude Avenue,,North Dakota,Raleigh,https://prairielearningcenter.org,,United States,"Social Workers, Health Care and Social Assistance, Associations/Non-Profits, Non-profit, Associations/Non-Profits, Individual and Family Social Services"
2a6b1f16-1ee0-4e76-93f4-0ebb634ff8be,Inner Wisdom Counseling Pc,224 South Main St,,Michigan,Northville,N/A,1996.0,United States,Mental Health Care
2a6df420-f48c-43ec-b7c6-dc320bdd90c1,Autism Model School,3020 Tremainsville Road,,Ohio,Toledo,https://autismmodelschool.com,1998.0,United States,
2a7029a9-3ebd-4f5f-92a1-51743b864149,Comprehensive Foot & Ankle Center,600 Cross Keys Road # 202,,New Jersey,Sicklerville,https://compfootankle.com,2007.0,United States,Medical Practice
2a7e8aad-b2e6-4bb6-9ae3-20f45d32f493,"Little Associates,Incorporated",22 Victorian Lane # 100,,Florida,Jupiter,http://www.littleassociatesinc.com/,1992.0,United States,Management Consulting
2a89ef7a-8635-4dce-a02e-2d4ca3ca81e3,Bennett Engineers Incorporated,"765 Amana Street, Suite 201",,,Honolulu,N/A,,United States,"Electrical, Electronic Manufacturing"
2a8d1136-32f8-47a3-8566-9856f736c1e4,Adam Eve Sewer Drain Cleaning Incorporated,1180 Tibbetts Wick Road,,Ohio,Girard,https://adameveplumbing.com,2002.0,United States,
2a95edca-5cb4-475c-ac57-541ab152d165,Williams Construction,,,Ohio,Mansfield,http://www.williamsconstruction.com/,1953.0,United States,"Construction, Critical and Complex Projects, Plant Maintenance, Plant Relocation, Industrial Construction"
2a998dca-b849-4e5c-951b-0bfb18ff7ca9,Computer Recycling Svc,7507 Aurora Ave N,,Washington,Seattle,https://computerrecyclingservice.com,,United States,
2a9c58d9-cce7-49ce-aa6d-74c0cd48f52a,Exclusive motor cars,10534 w pico blvd,,California,LOS ANGELES,https://www.emcars.com,2001.0,United States,Automotive
2aa514b6-2f49-4dc2-873a-1cacd11fd25e,Becker's Auto Salvage Inc,796 Mckinley Road,,New York,Palatine Bridge,https://beckersautosalvage.com,,United States,Automotive
2aa66886-c092-4f9a-bac1-dd1c605441fb,Hilker Media LLC,1906 5th St West,,Florida,Palmetto,N/A,,United States,
2ab0a1f8-f855-4f93-ab49-30de5644a669,Enviro Sense Limited Liability Company,11890 Sand Creek Boulevard,,Indiana,Fishers,http://environmental-sense.com,2007.0,United States,Civil Engineering
2ab51241-6bce-4144-b4be-42ca0a9c5d0e,RIVERDRIVERS WHITE WATER,Rr 201,,Maine,West Forks,https://riverdrivers.com,,United States,
2ab7dad5-a9b3-4ba5-ad76-082564da2586,Pollo Operations Incorporated,3700 7th St North,,Alabama,Clanton,http://www.pollotropical.com,1988.0,United States,Restaurants
2ab9b879-e190-4eb5-a4d0-e49abf161ff2,PIONEER BUILDERS OF NEWINGTON,336 STAMM RD,,,NEWINGTON,https://marchionfaucher.com,,United States,
2abb608f-f267-46df-9673-aeedb60f6298,Hap's Highs Restaurant Limited Liability Company,365 Potomac River Road,,Virginia,Monterey,https://highlandcounty.org,2010.0,United States,
2ac37979-92b7-4d74-bcd2-f3aa16e81738,Connecticut Psychiatric Society,1 Regency Drive,,Connecticut,Bloomfield,https://ctpsych.org,2010.0,United States,
2ac793c5-1a5b-4700-957a-5674914346c7,Raymond Serrano Pottery Sinks,4602 14th Avenue Nw,,Washington,Seattle,https://potterysinks.com,1982.0,United States,
2ac9135c-df13-44c9-b9d5-b5200c813198,Archway Recovery Center,8000 West Avenue # 1,,Texas,San Antonio,https://archwayrecovery.com,,United States,
2acbe26b-a0ed-43cb-af30-dc4ff49e99fa,Florist on Forest Limited,482 Forest Avenue # 1,,Illinois,Glen Ellyn,N/A,,United States,Retail
2ad1bf27-7db3-4933-b518-7e97cc1a7a4c,Pollo Tropical,17084 Collins Avenue,,Florida,North Miami Beach,http://www.pollotropical.com,1988.0,United States,Restaurants
2ad534d3-6ac9-4d56-8392-6e4b865786db,Flo Concepts International,1521 Azalea Road,,Alabama,Mobile,https://floconcepts.com/,1993.0,United States,
2ad6b13d-7dc9-4380-ad64-345ff31bcbec,Consumer Source Incorporated,6306 Gravel Avenue # C,,Virginia,Alexandria,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
2ae1e49f-3281-4bcf-b8bb-1175edee46b9,Williams Construction Co Incorporated,2008 W Harry Ct,,Kansas,Wichita,http://www.williamsconstruction.com/,1953.0,United States,"Construction, Critical and Complex Projects, Plant Maintenance, Plant Relocation, Industrial Construction"
2ae5ab47-e64a-41be-b45b-1c499199fa2b,Axiomedics Research Inc,101 1st St 507,,California,Los Altos,https://axiomedics.com,1994.0,United States,
2aede3f6-3e3a-4dd5-b0f2-f183c62c2240,"Woodman Labs, Inc",2450 Cabrillo Highway South,,California,Half Moon Bay,http://www.gopro.com,2003.0,United States,"Consumer Electronics, Wearable digital cameras for sports, Entertainment, Virtual Reality, Software"
2b0b30d5-82e8-4852-b60d-c6f100c12285,Galichia Medical Group,1509 Main St,,Kansas,Parsons,https://galichia.com,2010.0,United States,
2b0cf292-c524-42d3-a056-56ea4fb7ab16,Cotherns Tanker Inspectio,1204 East 23rd St,,Texas,Bryan,https://cothernstankerinspections.com,2010.0,United States,Real Estate
2b14f0ae-993f-48c7-a1db-e2308b940a4f,EQUIFAX Incorporated,1505 WINDWARD CONCOURSE,,Georgia,Alpharetta,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
